x-axis,1,2,3
second,Volt,Volt,Volt
+21.37500E-03,-96.40703E-03,-1.04862E-03,+3.17343211E+00
+21.40000E-03,-65.00000E-03,-288.57E-06,+3.16966327E+00
+21.42500E-03,-196.90955E-03,+226.51E-06,+3.13323111E+00
+21.45000E-03,-65.00000E-03,-1.75842E-03,+3.13323111E+00
+21.47500E-03,-65.00000E-03,-803.64E-06,+3.16715070E+00
+21.50000E-03,-65.00000E-03,-357.66E-06,+3.17343211E+00
+21.52500E-03,-196.90955E-03,+1.17500E-03,+3.14705020E+00
+21.55000E-03,-146.65829E-03,-294.85E-06,+3.15710045E+00
+21.57500E-03,-65.00000E-03,-966.96E-06,+3.17343211E+00
+21.60000E-03,-247.16080E-03,+842.09E-06,+3.13699995E+00
+21.62500E-03,-65.00000E-03,-150.38E-06,+3.15961302E+00
+21.65000E-03,-184.34673E-03,-188.07E-06,+3.15710045E+00
+21.67500E-03,-65.00000E-03,-634.05E-06,+3.13323111E+00
+21.70000E-03,-65.00000E-03,-345.10E-06,+3.13699995E+00
+21.72500E-03,-65.00000E-03,+1.01168E-03,+3.17343211E+00
+21.75000E-03,-184.34673E-03,-508.42E-06,+3.15710045E+00
+21.77500E-03,-96.40703E-03,-621.48E-06,+3.13323111E+00
+21.80000E-03,-266.00502E-03,-433.04E-06,+3.13699995E+00
+21.82500E-03,-65.00000E-03,-351.38E-06,+3.13323111E+00
+21.85000E-03,-65.00000E-03,+132.29E-06,+3.15710045E+00
+21.87500E-03,-65.00000E-03,-634.05E-06,+3.13951251E+00
+21.90000E-03,-83.84422E-03,-470.73E-06,+3.13323111E+00
+21.92500E-03,-65.00000E-03,+571.98E-06,+3.13323111E+00
+21.95000E-03,-65.00000E-03,-395.35E-06,+3.15710045E+00
+21.97500E-03,-65.00000E-03,-1.25590E-03,+3.13951251E+00
+22.00000E-03,-83.84422E-03,-2.94560E-03,+3.13323111E+00
+22.02500E-03,-65.00000E-03,-847.61E-06,+3.13323111E+00
+22.05000E-03,-146.65829E-03,-1.90289E-03,+3.15710045E+00
+22.07500E-03,-266.00502E-03,-973.24E-06,+3.13323111E+00
+22.10000E-03,-247.16080E-03,-307.41E-06,+3.13323111E+00
+22.12500E-03,-65.00000E-03,-797.36E-06,+3.13323111E+00
+22.15000E-03,-184.34673E-03,-1.22450E-03,+3.14956277E+00
+22.17500E-03,-65.00000E-03,+647.36E-06,+3.16715070E+00
+22.20000E-03,-65.00000E-03,+421.23E-06,+3.13323111E+00
+22.22500E-03,-196.90955E-03,-1.16796E-03,+3.13323111E+00
+22.25000E-03,-65.00000E-03,+380E-09,+3.17343211E+00
+22.27500E-03,-65.00000E-03,-395.35E-06,+3.16715070E+00
+22.30000E-03,-266.00502E-03,-1.52601E-03,+3.17343211E+00
+22.32500E-03,-266.00502E-03,-1.82123E-03,+3.17343211E+00
+22.35000E-03,-65.00000E-03,-1.08003E-03,+3.15710045E+00
+22.37500E-03,-65.00000E-03,+44.35E-06,+3.13951251E+00
+22.40000E-03,-65.00000E-03,+1.04937E-03,+3.13323111E+00
+22.42500E-03,-65.00000E-03,-1.16796E-03,+3.13323111E+00
+22.45000E-03,-65.00000E-03,+82.04E-06,+3.15710045E+00
+22.47500E-03,-65.00000E-03,-721.98E-06,+3.13323111E+00
+22.50000E-03,-83.84422E-03,-922.99E-06,+3.13323111E+00
+22.52500E-03,-196.90955E-03,-100.13E-06,+3.14705020E+00
+22.55000E-03,-65.00000E-03,+1.95389E-03,+3.14956277E+00
+22.57500E-03,-65.00000E-03,-1.34384E-03,+3.16715070E+00
+22.60000E-03,-83.84422E-03,+465.20E-06,+3.16966327E+00
+22.62500E-03,-65.00000E-03,-1.29359E-03,+3.13323111E+00
+22.65000E-03,-146.65829E-03,+484.05E-06,+3.14956277E+00
+22.67500E-03,-234.59799E-03,-426.76E-06,+3.13951251E+00
+22.70000E-03,-65.00000E-03,-263.44E-06,+3.13323111E+00
+22.72500E-03,-196.90955E-03,-809.92E-06,+3.13323111E+00
+22.75000E-03,-146.65829E-03,-156.66E-06,+3.13323111E+00
+22.77500E-03,+104.59799E-03,+666.21E-06,+3.13323111E+00
+22.80000E-03,-83.84422E-03,-389.07E-06,+3.13699995E+00
+22.82500E-03,-196.90955E-03,-1.02349E-03,+3.15961302E+00
+22.85000E-03,-146.65829E-03,+82.04E-06,+3.15710045E+00
+22.87500E-03,-65.00000E-03,-1.73329E-03,+3.17343211E+00
+22.90000E-03,-65.00000E-03,-1.14284E-03,+3.16966327E+00
+22.92500E-03,-65.00000E-03,-640.33E-06,+3.13323111E+00
+22.95000E-03,-102.68844E-03,-363.94E-06,+3.13323111E+00
+22.97500E-03,-96.40703E-03,-326.26E-06,+3.16715070E+00
+23.00000E-03,-65.00000E-03,-1.70817E-03,+3.13699995E+00
+23.02500E-03,-65.00000E-03,+421.23E-06,+3.15961302E+00
+23.05000E-03,-65.00000E-03,-276.01E-06,+3.14956277E+00
+23.07500E-03,-65.00000E-03,-200.63E-06,+3.16715070E+00
+23.10000E-03,-65.00000E-03,+94.60E-06,+3.13323111E+00
+23.12500E-03,-65.00000E-03,+50.63E-06,+3.15961302E+00
+23.15000E-03,-65.00000E-03,-998.37E-06,+3.15710045E+00
+23.17500E-03,-65.00000E-03,+1.15616E-03,+3.13951251E+00
+23.20000E-03,-65.00000E-03,+678.77E-06,+3.13699995E+00
+23.22500E-03,-65.00000E-03,-24.75E-06,+3.13323111E+00
+23.25000E-03,-146.65829E-03,-401.63E-06,+3.14956277E+00
+23.27500E-03,-65.00000E-03,-1.13028E-03,+3.16715070E+00
+23.30000E-03,-65.00000E-03,-250.88E-06,+3.17343211E+00
+23.32500E-03,-134.09548E-03,-238.32E-06,+3.13323111E+00
+23.35000E-03,-65.00000E-03,-1.00465E-03,+3.14956277E+00
+23.37500E-03,-234.59799E-03,-2.20440E-03,+3.12694970E+00
+23.40000E-03,-247.16080E-03,-213.19E-06,+3.13699995E+00
+23.42500E-03,-65.00000E-03,-627.76E-06,+3.15961302E+00
+23.45000E-03,-146.65829E-03,-1.56369E-03,+3.14956277E+00
+23.47500E-03,-65.00000E-03,+1.72776E-03,+3.13323111E+00
+23.50000E-03,-65.00000E-03,-12.19E-06,+3.13323111E+00
+23.52500E-03,-134.09548E-03,-363.94E-06,+3.14705020E+00
+23.55000E-03,-65.00000E-03,+295.60E-06,+3.13323111E+00
+23.57500E-03,-65.00000E-03,-1.49460E-03,+3.13323111E+00
+23.60000E-03,-65.00000E-03,+458.92E-06,+3.13323111E+00
+23.62500E-03,-65.00000E-03,-1.05490E-03,+3.13323111E+00
+23.65000E-03,-65.00000E-03,-376.51E-06,+3.13323111E+00
+23.67500E-03,-65.00000E-03,-1.38781E-03,+3.13323111E+00
+23.70000E-03,-65.00000E-03,+276.76E-06,+3.13323111E+00
+23.72500E-03,-134.09548E-03,+25.50E-06,+3.14705020E+00
+23.75000E-03,-146.65829E-03,+339.57E-06,+3.13323111E+00
+23.77500E-03,-234.59799E-03,+2.43756E-03,+3.16715070E+00
+23.80000E-03,-83.84422E-03,-376.51E-06,+3.16966327E+00
+23.82500E-03,-65.00000E-03,-162.94E-06,+3.17343211E+00
+23.85000E-03,-65.00000E-03,-1.47575E-03,+3.13323111E+00
+23.87500E-03,-65.00000E-03,+264.20E-06,+3.16715070E+00
+23.90000E-03,-65.00000E-03,+25.50E-06,+3.13323111E+00
+23.92500E-03,-65.00000E-03,+370.98E-06,+3.13323111E+00
+23.95000E-03,-184.34673E-03,+2.38731E-03,+3.13323111E+00
+23.97500E-03,-65.00000E-03,-1.80867E-03,+3.13323111E+00
+24.00000E-03,-83.84422E-03,-37.31E-06,+3.16966327E+00
+24.02500E-03,-196.90955E-03,+226.51E-06,+3.13323111E+00
+24.05000E-03,-146.65829E-03,-703.14E-06,+3.13323111E+00
+24.07500E-03,-234.59799E-03,+603.39E-06,+3.09931151E+00
+24.10000E-03,-65.00000E-03,+94.60E-06,+3.13323111E+00
+24.12500E-03,-65.00000E-03,-24.75E-06,+3.13323111E+00
+24.15000E-03,-65.00000E-03,-948.12E-06,+3.15710045E+00
+24.17500E-03,-96.40703E-03,-1.29359E-03,+3.16715070E+00
+24.20000E-03,-65.00000E-03,-1.03606E-03,+3.17343211E+00
+24.22500E-03,-134.09548E-03,-2.98329E-03,+3.13323111E+00
+24.25000E-03,-65.00000E-03,-389.07E-06,+3.13323111E+00
+24.27500E-03,-65.00000E-03,+88.32E-06,+3.16715070E+00
+24.30000E-03,-65.00000E-03,+496.61E-06,+3.13323111E+00
+24.32500E-03,-65.00000E-03,-150.38E-06,+3.15961302E+00
+24.35000E-03,-146.65829E-03,+6.66E-06,+3.14956277E+00
+24.37500E-03,-65.00000E-03,-546.11E-06,+3.13323111E+00
+24.40000E-03,-65.00000E-03,-269.72E-06,+3.13323111E+00
+24.42500E-03,-196.90955E-03,-860.18E-06,+3.14705020E+00
+24.45000E-03,-65.00000E-03,-1.50088E-03,+3.13323111E+00
+24.47500E-03,-96.40703E-03,-1.23078E-03,+3.16715070E+00
